County Name,"One-Unit
Limit","Two-Unit
Limit","Three-Unit
Limit","Four-Unit
Limit"
CAROLINE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CARROLL COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CHARLES CITY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CHARLOTTE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CHESTERFIELD COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CLARKE COUNTY,"$970,800 ","$1,243,050 ","$1,502,475 ","$1,867,275 "
CRAIG COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CULPEPER COUNTY,"$970,800 ","$1,243,050 ","$1,502,475 ","$1,867,275 "
CUMBERLAND COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
DICKENSON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
DINWIDDIE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ESSEX COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
FAIRFAX COUNTY,"$970,800 ","$1,243,050 ","$1,502,475 ","$1,867,275 "
FAUQUIER COUNTY,"$970,800 ","$1,243,050 ","$1,502,475 ","$1,867,275 "
FLOYD COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
FLUVANNA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
FRANKLIN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
FREDERICK COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GILES COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GLOUCESTER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GOOCHLAND COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GRAYSON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GREENE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GREENSVILLE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HALIFAX COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HANOVER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HENRICO COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HENRY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HIGHLAND COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ISLE OF WIGHT COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
JAMES CITY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
KING AND QUEEN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
KING GEORGE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
KING WILLIAM COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LANCASTER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LEE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LOUDOUN COUNTY,"$970,800 ","$1,243,050 ","$1,502,475 ","$1,867,275 "
LOUISA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LUNENBURG COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MADISON COUNTY,"$970,800 ","$1,243,050 ","$1,502,475 ","$1,867,275 "
MATHEWS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MECKLENBURG COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MIDDLESEX COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MONTGOMERY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
NELSON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
NEW KENT COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
NORTHAMPTON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
NORTHUMBERLAND COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
NOTTOWAY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ORANGE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PAGE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PATRICK COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PITTSYLVANIA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
POWHATAN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PRINCE EDWARD COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PRINCE GEORGE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PRINCE WILLIAM COUNTY,"$970,800 ","$1,243,050 ","$1,502,475 ","$1,867,275 "
PULASKI COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
RAPPAHANNOCK COUNTY,"$970,800 ","$1,243,050 ","$1,502,475 ","$1,867,275 "
RICHMOND COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ROANOKE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ROCKBRIDGE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ROCKINGHAM COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
RUSSELL COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SCOTT COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SHENANDOAH COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SMYTH COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SOUTHAMPTON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SPOTSYLVANIA COUNTY,"$970,800 ","$1,243,050 ","$1,502,475 ","$1,867,275 "
STAFFORD COUNTY,"$970,800 ","$1,243,050 ","$1,502,475 ","$1,867,275 "
SURRY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SUSSEX COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
TAZEWELL COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WARREN COUNTY,"$970,800 ","$1,243,050 ","$1,502,475 ","$1,867,275 "
WASHINGTON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WESTMORELAND COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WISE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WYTHE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
YORK COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ALEXANDRIA CITY,"$970,800 ","$1,243,050 ","$1,502,475 ","$1,867,275 "
BRISTOL CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BUENA VISTA CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CHARLOTTESVILLE CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CHESAPEAKE CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
COLONIAL HEIGHTS CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
COVINGTON CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
DANVILLE CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
EMPORIA CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
FAIRFAX CITY,"$970,800 ","$1,243,050 ","$1,502,475 ","$1,867,275 "
FALLS CHURCH CITY,"$970,800 ","$1,243,050 ","$1,502,475 ","$1,867,275 "
FRANKLIN CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
FREDERICKSBURG CITY,"$970,800 ","$1,243,050 ","$1,502,475 ","$1,867,275 "
GALAX CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HAMPTON CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HARRISONBURG CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HOPEWELL CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LEXINGTON CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LYNCHBURG CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MANASSAS CITY,"$970,800 ","$1,243,050 ","$1,502,475 ","$1,867,275 "
MANASSAS PARK CITY,"$970,800 ","$1,243,050 ","$1,502,475 ","$1,867,275 "
MARTINSVILLE CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
NEWPORT NEWS CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
NORFOLK CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
NORTON CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PETERSBURG CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
POQUOSON CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PORTSMOUTH CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
RADFORD CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
RICHMOND CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ROANOKE CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SALEM CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
STAUNTON CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SUFFOLK CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
VIRGINIA BEACH CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WAYNESBORO CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WILLIAMSBURG CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WINCHESTER CITY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ADAMS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ASOTIN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BENTON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CHELAN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CLALLAM COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CLARK COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
COLUMBIA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
COWLITZ COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
DOUGLAS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
FERRY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
FRANKLIN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GARFIELD COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GRANT COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GRAYS HARBOR COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ISLAND COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
JEFFERSON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
KING COUNTY,"$891,250 ","$1,140,950 ","$1,379,150 ","$1,713,950 "
KITSAP COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
KITTITAS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
KLICKITAT COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LEWIS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LINCOLN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MASON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
OKANOGAN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PACIFIC COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PEND OREILLE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PIERCE COUNTY,"$891,250 ","$1,140,950 ","$1,379,150 ","$1,713,950 "
SAN JUAN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SKAGIT COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SKAMANIA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SNOHOMISH COUNTY,"$891,250 ","$1,140,950 ","$1,379,150 ","$1,713,950 "
SPOKANE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
STEVENS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
THURSTON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WAHKIAKUM COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WALLA WALLA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WHATCOM COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WHITMAN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
YAKIMA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BARBOUR COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BERKELEY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BOONE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BRAXTON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BROOKE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CABELL COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CALHOUN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CLAY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
DODDRIDGE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
FAYETTE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GILMER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GRANT COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GREENBRIER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HAMPSHIRE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HANCOCK COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HARDY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HARRISON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
JACKSON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
JEFFERSON COUNTY,"$970,800 ","$1,243,050 ","$1,502,475 ","$1,867,275 "
KANAWHA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LEWIS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LINCOLN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LOGAN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MCDOWELL COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MARION COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MARSHALL COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MASON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MERCER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MINERAL COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MINGO COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MONONGALIA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MONROE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MORGAN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
NICHOLAS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
OHIO COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PENDLETON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PLEASANTS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
POCAHONTAS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PRESTON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PUTNAM COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
RALEIGH COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
RANDOLPH COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
RITCHIE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ROANE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SUMMERS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
TAYLOR COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
TUCKER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
TYLER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
UPSHUR COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WAYNE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WEBSTER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WETZEL COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WIRT COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WOOD COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WYOMING COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ADAMS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ASHLAND COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BARRON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BAYFIELD COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BROWN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BUFFALO COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BURNETT COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CALUMET COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CHIPPEWA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CLARK COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
COLUMBIA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CRAWFORD COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
DANE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
DODGE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
DOOR COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
DOUGLAS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
DUNN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
EAU CLAIRE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
FLORENCE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
FOND DU LAC COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
FOREST COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GRANT COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GREEN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GREEN LAKE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
IOWA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
IRON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
JACKSON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
JEFFERSON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
JUNEAU COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
KENOSHA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
KEWAUNEE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LA CROSSE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LAFAYETTE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LANGLADE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LINCOLN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MANITOWOC COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MARATHON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MARINETTE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MARQUETTE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MENOMINEE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MILWAUKEE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MONROE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
OCONTO COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ONEIDA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
OUTAGAMIE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
OZAUKEE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PEPIN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PIERCE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
POLK COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PORTAGE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PRICE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
RACINE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
RICHLAND COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ROCK COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
RUSK COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ST. CROIX COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SAUK COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SAWYER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SHAWANO COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SHEBOYGAN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
TAYLOR COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
TREMPEALEAU COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
VERNON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
VILAS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WALWORTH COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WASHBURN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WASHINGTON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WAUKESHA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WAUPACA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WAUSHARA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WINNEBAGO COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WOOD COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ALBANY COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
BIG HORN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CAMPBELL COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CARBON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CONVERSE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
CROOK COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
FREMONT COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
GOSHEN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
HOT SPRINGS COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
JOHNSON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LARAMIE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
LINCOLN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
NATRONA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
NIOBRARA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PARK COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
PLATTE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SHERIDAN COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SUBLETTE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
SWEETWATER COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
TETON COUNTY,"$970,800 ","$1,243,050 ","$1,502,475 ","$1,867,275 "
UINTA COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WASHAKIE COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
WESTON COUNTY,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
EASTERN DISTRICT,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
MANU'A DISTRICT,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
ROSE ISLAND,"$647,200 ","$828,700 ","$1,001,650 ","$1,244,850 "
